Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.7606715119254785,0.0,0.0,0.0,0.5,0.045427235000261135,LightGBM,20,2024,0.015565519999654498
0.7612856996621967,0.5015228426395939,0.42258340461933275,0.4586815227483751,0.7256545793009402,0.050721493999844824,CatBoost,20,2024,0.3058861810000053
0.7603644180571194,0.4988198269079465,0.2711719418306245,0.3513438625658077,0.7364584516876623,2.144830488000025,TabPFN,20,2024,0.6391028110001571
0.7703961510901832,0.5297060662914321,0.36227544910179643,0.4302768605537211,0.7573065415394484,0.04856747700023334,XGBoost,35,2024,0.04774160699980712
0.7606715119254785,0.0,0.0,0.0,0.5,0.04225948999965112,LightGBM,35,2024,0.016269657000066218
0.7690654109939605,0.6096256684491979,0.09751924721984602,0.168141592920354,0.7914698315463197,0.053371782999874995,CatBoost,35,2024,0.25179546099980143
0.7606715119254785,0.0,0.0,0.0,0.8099703470963373,2.1851767160001145,TabPFN,35,2024,0.6205764360001922
0.7861603029992834,0.555210643015521,0.5355004277159966,0.545177443936425,0.8080077805056591,0.04693416800000705,XGBoost,50,2024,0.04574051100007637
0.7952707544272699,0.5958049886621315,0.4495295124037639,0.5124329595319357,0.8090265054987205,0.06138616699990962,LightGBM,50,2024,0.023096282000096835
0.8048930289691882,0.6925133689839572,0.3323353293413174,0.44913294797687864,0.8338349542336403,0.05111195800009227,CatBoost,50,2024,0.20988191200012807
0.8083734261439247,0.741701244813278,0.3058169375534645,0.4330708661417323,0.8582809869044424,2.2172127070002716,TabPFN,50,2024,0.6407348979996641
0.7660968369331559,0.5140434552199258,0.41488451668092385,0.4591715976331361,0.7960130837005268,0.0549575290001485,XGBoost,75,2024,0.05519616900028268
0.8015149964172382,0.6132879045996593,0.4619332763045338,0.5269577945840449,0.8218773249970444,0.06885456700001669,LightGBM,75,2024,0.02864713799999663
0.8096018016173611,0.710387323943662,0.34516680923866555,0.46459412780656306,0.85757264523954,0.05393883500028096,CatBoost,75,2024,0.22669892200019603
0.8341693110860886,0.689545934530095,0.5585970915312233,0.6172022684310019,0.8764522399920156,2.2904776059999676,TabPFN,75,2024,0.6289069360000212
0.7991606100931518,0.5984293193717277,0.4888793840889649,0.538135593220339,0.8186243580662655,0.05771802699973705,XGBoost,100,2024,0.0620323040002404
0.8052001228375474,0.6121712222795255,0.5076988879384089,0.5550619593172784,0.8310847305907247,0.07873208999990311,LightGBM,100,2024,0.035653298999932304
